Date,Time (UTC),Datetime,Air Temperature,Air Temperature Quality,Precipitation Amount,Precipitation Amount Quality,Wind Direction,Wind Direction Quality,Wind Speed,Wind Speed Quality,Relative Humidity,Relative Humidity Quality,Global Irradiance (Swedish stations) W/m²,Global Irradiance Quality,Sunshine Duration (s),Sunshine Duration Quality,Hour sin,Hour cos,Day of Year sin,Day of Year cos,Month sin,Month cos,HVAC Mode,Temp Set Point
2025-04-23,00:00:00,2025-04-23 00:00:00,6.1,0.0,6.938893903907228e-18,1.3552527156068805e-20,0.0,0.0,0.0,-1.3552527156068805e-20,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,01:00:00,2025-04-23 01:00:00,6.2,0.0,6.938893903907228e-18,1.3552527156068805e-20,190.0,0.0,1.0,-1.3552527156068805e-20,95.0,0.0,0.0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,02:00:00,2025-04-23 02:00:00,6.2,0.0,6.938893903907228e-18,1.3552527156068805e-20,240.0,0.0,1.0,-1.3552527156068805e-20,95.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844386,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,03:00:00,2025-04-23 03:00:00,6.3,0.0,6.938893903907228e-18,1.3552527156068805e-20,220.0,0.0,1.0,-1.3552527156068805e-20,95.0,0.0,0.04999999999999716,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,04:00:00,2025-04-23 04:00:00,6.4,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,2.0,-1.3552527156068805e-20,95.0,0.0,7.099999999999994,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,05:00:00,2025-04-23 05:00:00,6.5,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,1.0,-1.3552527156068805e-20,95.0,0.0,29.689999999999998,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,06:00:00,2025-04-23 06:00:00,7.4,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,1.0,-1.3552527156068805e-20,93.0,0.0,97.44,0.0,0.0,0.0,1.0,6.123233995736767e-17,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,17
2025-04-23,07:00:00,2025-04-23 07:00:00,3.3200000000000003,0.0,6.938893903907228e-18,1.3552527156068805e-20,188.0,0.0,4.4,-1.3552527156068805e-20,71.6,0.0,183.07,0.0,232.0,0.0,0.9659258262890683,-0.25881904510252063,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,08:00:00,2025-04-23 08:00:00,9.3,0.0,6.938893903907228e-18,1.3552527156068805e-20,320.0,0.0,1.0,-1.3552527156068805e-20,83.0,0.0,185.1,0.0,0.0,0.0,0.8660254037844386,-0.49999999999999983,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,09:00:00,2025-04-23 09:00:00,9.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,250.0,0.0,2.0,-1.3552527156068805e-20,81.0,0.0,231.58,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,10:00:00,2025-04-23 10:00:00,9.9,0.0,6.938893903907228e-18,1.3552527156068805e-20,260.0,0.0,2.0,-1.3552527156068805e-20,80.0,0.0,129.37,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844386,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,11:00:00,2025-04-23 11:00:00,10.2,0.0,6.938893903907228e-18,1.3552527156068805e-20,270.0,0.0,3.0,-1.3552527156068805e-20,79.0,0.0,116.94,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,12:00:00,2025-04-23 12:00:00,10.1,0.0,6.938893903907228e-18,1.3552527156068805e-20,310.0,0.0,3.0,-1.3552527156068805e-20,83.0,0.0,91.16,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,13:00:00,2025-04-23 13:00:00,8.9,0.0,6.938893903907228e-18,1.3552527156068805e-20,320.0,0.0,3.0,-1.3552527156068805e-20,91.0,0.0,50.709999999999994,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,14:00:00,2025-04-23 14:00:00,8.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,340.0,0.0,2.0,-1.3552527156068805e-20,91.0,0.0,60.56,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,15:00:00,2025-04-23 15:00:00,8.2,0.0,0.1,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,88.0,0.0,41.11,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,16:00:00,2025-04-23 16:00:00,6.7,0.0,6.938893903907228e-18,1.3552527156068805e-20,360.0,0.0,3.0,-1.3552527156068805e-20,91.0,0.0,34.040000000000006,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,17:00:00,2025-04-23 17:00:00,6.8,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,3.0,-1.3552527156068805e-20,87.0,0.0,28.47,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
2025-04-23,18:00:00,2025-04-23 18:00:00,6.5,0.0,6.938893903907228e-18,1.3552527156068805e-20,20.0,0.0,2.0,-1.3552527156068805e-20,87.0,0.0,17.620000000000005,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.9307239310379796,-0.36572252349726897,0.8660254037844388,-0.4999999999999998,Heating,21
